created_date_time,content
1516120206492,"{""status"":{""battery"":100}}"
1516120506266,"{""status"":{""deviceDownTS"":null}}"
1516120509358,"{""status"":{""operating_state"":""Off""}}"
1516120806591,"{""status"":{""room_temp"":70}}"
1516120806776,"{""status"":{""operating_state"":""Off""}}"
1516120866248,"{""status"":{""room_temp"":69}}"
1516121321278,"{""status"":{""room_temp"":70}}"
1516122007094,"{""status"":{""room_temp"":70}}"
1516122007359,"{""status"":{""operating_state"":""Off""}}"
1516126159630,"{""status"":{""zwave_signal"":0}}"
1516127360807,"{""status"":{""zwave_signal"":null}}"
1516127360840,"{""status"":{""battery"":100}}"
1516127360902,"{""status"":{""battery"":100}}"
1516127660734,"{""status"":{""deviceDownTS"":null}}"
1516127661083,"{""status"":{""room_temp"":70}}"
1516127661393,"{""status"":{""operating_state"":""Off""}}"
1516129761907,"{""status"":{""zwave_signal"":0}}"
1516131563439,"{""status"":{""zwave_signal"":null}}"
1516131563468,"{""status"":{""battery"":100}}"
1516131862795,"{""status"":{""deviceDownTS"":null}}"
1516132163096,"{""status"":{""zwave_signal"":0}}"
1516132166060,"{""status"":{""zwave_signal"":null}}"
1516132166101,"{""status"":{""operating_state"":""Pending_Heat""}}"
1516132763419,"{""status"":{""zwave_signal"":0}}"
1516133364149,"{""status"":{""zwave_signal"":null}}"
1516133364159,"{""status"":{""battery"":100}}"
1516133663678,"{""status"":{""deviceDownTS"":null}}"
1516133964107,"{""status"":{""zwave_signal"":0}}"
1516133964195,"{""status"":{""zwave_signal"":null}}"
1516133964210,"{""status"":{""room_temp"":70}}"
1516136668526,"{""status"":{""zwave_signal"":0}}"
1516139666930,"{""status"":{""zwave_signal"":null}}"
1516139666959,"{""status"":{""battery"":100}}"
1516139666980,"{""status"":{""battery"":100}}"
1516139967035,"{""status"":{""deviceDownTS"":null}}"
1516139970401,"{""status"":{""operating_state"":""Off""}}"
1516140267244,"{""status"":{""room_temp"":70}}"
1516143869332,"{""status"":{""zwave_signal"":0}}"
1516143872279,"{""status"":{""zwave_signal"":null}}"
1516143872312,"{""status"":{""operating_state"":""Off""}}"
1516144169427,"{""status"":{""room_temp"":70}}"
1516144449937,"{""status"":{""room_temp"":69}}"
1516147771220,"{""status"":{""zwave_signal"":0}}"
1516164928807,"{""status"":{""zwave_signal"":null}}"
1516164928843,"{""status"":{""room_temp"":69}}"
1516165126937,"{""status"":{""deviceDownTS"":null}}"
1516165427159,"{""status"":{""room_temp"":69}}"
1516165427206,"{""status"":{""operating_state"":""Heating""}}"
1516165490159,"{""status"":{""room_temp"":70}}"
1516166644826,"{""status"":{""room_temp"":69}}"
1516167236487,"{""status"":{""room_temp"":70}}"
1516168315314,"{""status"":{""room_temp"":69}}"
1516168952524,"{""status"":{""room_temp"":70}}"
1516169925215,"{""status"":{""room_temp"":69}}"
1516170532096,"{""status"":{""room_temp"":70}}"
1516171489555,"{""status"":{""room_temp"":69}}"
1516172050835,"{""status"":{""room_temp"":70}}"
1516172512617,"{""status"":{""room_temp"":70}}"
1516172512665,"{""status"":{""operating_state"":""Off""}}"
1516173129768,"{""status"":{""room_temp"":69}}"
1516173736560,"{""status"":{""room_temp"":70}}"
1516174769962,"{""status"":{""room_temp"":69}}"
1516175391892,"{""status"":{""room_temp"":70}}"
1516176114783,"{""status"":{""room_temp"":70}}"
1516176114835,"{""status"":{""operating_state"":""Off""}}"
1516176288577,"{""status"":{""room_temp"":69}}"
1516176895454,"{""status"":{""room_temp"":70}}"
1516177761852,"{""status"":{""room_temp"":69}}"
1516178338362,"{""status"":{""room_temp"":70}}"
1516179356683,"{""status"":{""room_temp"":69}}"
1516179716941,"{""status"":{""room_temp"":69}}"
1516179717000,"{""status"":{""operating_state"":""Heating""}}"
1516179918044,"{""status"":{""room_temp"":70}}"
1516180860256,"{""status"":{""room_temp"":69}}"
1516181482217,"{""status"":{""room_temp"":70}}"
1516182454935,"{""status"":{""room_temp"":69}}"
1516183076930,"{""status"":{""room_temp"":70}}"
1516183318918,"{""status"":{""room_temp"":70}}"
1516183319029,"{""status"":{""operating_state"":""Pending_Heat""}}"
1516183943483,"{""status"":{""room_temp"":69}}"
1516184595769,"{""status"":{""room_temp"":70}}"
1516185447027,"{""status"":{""room_temp"":69}}"
1516186068974,"{""status"":{""room_temp"":70}}"
1516186920669,"{""status"":{""room_temp"":70}}"
1516186920715,"{""status"":{""operating_state"":""Off""}}"
1516187132759,"{""status"":{""room_temp"":69}}"
1516187709237,"{""status"":{""room_temp"":70}}"
1516188712236,"{""status"":{""room_temp"":69}}"
1516189319142,"{""status"":{""room_temp"":70}}"
1516190261339,"{""status"":{""room_temp"":69}}"
1516190522579,"{""status"":{""room_temp"":69}}"
1516190522627,"{""status"":{""operating_state"":""Heating""}}"
1516190974367,"{""status"":{""room_temp"":70}}"
1516191719413,"{""status"":{""room_temp"":69}}"
1516192371704,"{""status"":{""room_temp"":70}}"
1516193238051,"{""status"":{""room_temp"":69}}"
1516193784201,"{""status"":{""room_temp"":70}}"
1516194124514,"{""status"":{""room_temp"":70}}"
1516194124590,"{""status"":{""operating_state"":""Off""}}"
1516194908695,"{""status"":{""room_temp"":69}}"
1516195424492,"{""status"":{""room_temp"":70}}"
1516196579102,"{""status"":{""room_temp"":69}}"
1516197125222,"{""status"":{""room_temp"":70}}"
1516197726460,"{""status"":{""room_temp"":70}}"
1516197726509,"{""status"":{""operating_state"":""Off""}}"
1516198264855,"{""status"":{""room_temp"":69}}"
1516198795893,"{""status"":{""room_temp"":70}}"
1516199783655,"{""status"":{""room_temp"":69}}"
1516200284278,"{""status"":{""room_temp"":70}}"
1516201328379,"{""status"":{""room_temp"":70}}"
1516201328450,"{""status"":{""operating_state"":""Off""}}"
1516201484458,"{""status"":{""room_temp"":69}}"
1516202015411,"{""status"":{""room_temp"":70}}"
