created_date_time,content
1549213223570,"{""status"":{""room_temp"":64}}"
1549213223675,"{""status"":{""operating_state"":""Heating""}}"
1549216013636,"{""status"":{""battery"":100}}"
1549216825582,"{""status"":{""room_temp"":64}}"
1549216825836,"{""status"":{""operating_state"":""Heating""}}"
1549218402530,"{""status"":{""room_temp"":65}}"
1549220427649,"{""status"":{""room_temp"":65}}"
1549220427759,"{""status"":{""operating_state"":""Heating""}}"
1549224030245,"{""status"":{""room_temp"":65}}"
1549224030354,"{""status"":{""operating_state"":""Heating""}}"
1549227632106,"{""status"":{""room_temp"":65}}"
1549227632359,"{""status"":{""operating_state"":""Heating""}}"
1549231234313,"{""status"":{""room_temp"":65}}"
1549231234413,"{""status"":{""operating_state"":""Heating""}}"
1549234836464,"{""status"":{""room_temp"":65}}"
1549234836571,"{""status"":{""operating_state"":""Heating""}}"
1549238438609,"{""status"":{""room_temp"":65}}"
1549238438711,"{""status"":{""operating_state"":""Heating""}}"
1549242040846,"{""status"":{""room_temp"":65}}"
1549242040950,"{""status"":{""operating_state"":""Heating""}}"
1549245642918,"{""status"":{""room_temp"":65}}"
1549245643024,"{""status"":{""operating_state"":""Heating""}}"
1549249245271,"{""status"":{""room_temp"":65}}"
1549249245371,"{""status"":{""operating_state"":""Heating""}}"
1549252847809,"{""status"":{""room_temp"":65}}"
1549252847911,"{""status"":{""operating_state"":""Heating""}}"
1549256450372,"{""status"":{""room_temp"":65}}"
1549256450479,"{""status"":{""operating_state"":""Heating""}}"
1549259168947,"{""status"":{""room_temp"":64}}"
1549260052873,"{""status"":{""room_temp"":64}}"
1549260052983,"{""status"":{""operating_state"":""Heating""}}"
1549263655473,"{""status"":{""room_temp"":64}}"
1549263655583,"{""status"":{""operating_state"":""Heating""}}"
1549267258124,"{""status"":{""room_temp"":64}}"
1549267258227,"{""status"":{""operating_state"":""Heating""}}"
1549270860729,"{""status"":{""room_temp"":64}}"
1549270860830,"{""status"":{""operating_state"":""Heating""}}"
1549274463217,"{""status"":{""room_temp"":64}}"
1549274463326,"{""status"":{""operating_state"":""Heating""}}"
1549278054980,"{""status"":{""room_temp"":64}}"
1549278055080,"{""status"":{""operating_state"":""Heating""}}"
1549281657096,"{""status"":{""room_temp"":64}}"
1549281657200,"{""status"":{""operating_state"":""Heating""}}"
1549285259180,"{""status"":{""room_temp"":64}}"
1549285259288,"{""status"":{""operating_state"":""Heating""}}"
1549286544732,"{""status"":{""room_temp"":63}}"
1549288861233,"{""status"":{""room_temp"":63}}"
1549288861494,"{""status"":{""operating_state"":""Heating""}}"
1549292463462,"{""status"":{""room_temp"":63}}"
1549292463574,"{""status"":{""operating_state"":""Heating""}}"
1549296065379,"{""status"":{""room_temp"":63}}"
1549296065486,"{""status"":{""operating_state"":""Heating""}}"
1549298767923,"{""status"":{""room_temp"":64}}"
1549299667322,"{""status"":{""room_temp"":64}}"
1549299667432,"{""status"":{""operating_state"":""Heating""}}"
1549300660559,"{""status"":{""room_temp"":65}}"
1549302023968,"{""status"":{""room_temp"":66}}"
1549302411514,"{""status"":{""battery"":100}}"
1549303269580,"{""status"":{""room_temp"":66}}"
1549303269680,"{""status"":{""operating_state"":""Heating""}}"
1549303464015,"{""status"":{""room_temp"":67}}"
1549304724193,"{""status"":{""room_temp"":68}}"
