created_date_time,content
1521428673768,"{""status"":{""room_temp"":48}}"
1521428673879,"{""status"":{""operating_state"":""Off""}}"
1521432274515,"{""status"":{""room_temp"":42}}"
1521432274566,"{""status"":{""operating_state"":""Off""}}"
1521432275864,"{""status"":{""room_temp"":48}}"
1521432276071,"{""status"":{""operating_state"":""Off""}}"
1521433514170,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:25:14.162Z""}}"
1521433514234,"{""status"":{""heating_setpoint"":55,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:25:14.228Z""}}"
1521433514290,"{""status"":{""cooling_setpoint"":88,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:25:14.285Z""}}"
1521433514347,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:25:14.342Z""}}"
1521433515116,"{""status"":{""room_temp"":41}}"
1521433517351,"{""status"":{""heating_setpoint"":55,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:25:17.346Z""}}"
1521433518353,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:25:18.348Z""}}"
1521433582616,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:22.612Z""}}"
1521433582697,"{""status"":{""heating_setpoint"":55,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:22.693Z""}}"
1521433582752,"{""status"":{""cooling_setpoint"":88,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:22.747Z""}}"
1521433582807,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:22.802Z""}}"
1521433585805,"{""status"":{""heating_setpoint"":55,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:25.800Z""}}"
1521433586808,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:26.804Z""}}"
1521433595723,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:35.718Z""}}"
1521433595779,"{""status"":{""heating_setpoint"":55,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:35.774Z""}}"
1521433595835,"{""status"":{""cooling_setpoint"":88,""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:35.830Z""}}"
1521433595889,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":256,""hold_until"":""2018-03-19T08:26:35.884Z""}}"
