created_date_time,content
1547136259018,"{""status"":{""room_temp"":60}}"
1547136259119,"{""status"":{""operating_state"":""Off""}}"
1547139861067,"{""status"":{""room_temp"":60}}"
1547139861121,"{""status"":{""operating_state"":""Off""}}"
1547140450864,"{""status"":{""room_temp"":59}}"
1547140451877,"{""status"":{""operating_state"":""Heating""}}"
1547141103828,"{""status"":{""room_temp"":60}}"
1547141104910,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547141403879,"{""status"":{""operating_state"":""Off""}}"
1547143463137,"{""status"":{""room_temp"":60}}"
1547143463185,"{""status"":{""operating_state"":""Off""}}"
1547147065022,"{""status"":{""room_temp"":60}}"
1547147065074,"{""status"":{""operating_state"":""Off""}}"
1547150667236,"{""status"":{""room_temp"":60}}"
1547150667288,"{""status"":{""operating_state"":""Off""}}"
1547154269245,"{""status"":{""room_temp"":60}}"
1547154269307,"{""status"":{""operating_state"":""Off""}}"
1547157677998,"{""status"":{""room_temp"":60}}"
1547159344908,"{""status"":{""battery"":100}}"
1547159402393,"{""status"":{""heating_setpoint"":68,""source"":""rule"",""rule_no"":3}}"
1547159406394,"{""status"":{""operating_state"":""Heating""}}"
1547160476452,"{""status"":{""room_temp"":61}}"
1547161007747,"{""status"":{""room_temp"":62}}"
1547161472970,"{""status"":{""room_temp"":62}}"
1547161473026,"{""status"":{""operating_state"":""Heating""}}"
1547161675561,"{""status"":{""room_temp"":63}}"
1547162479908,"{""status"":{""room_temp"":64}}"
1547163678974,"{""status"":{""room_temp"":65}}"
1547164665508,"{""status"":{""room_temp"":66}}"
1547165074974,"{""status"":{""room_temp"":66}}"
1547165075023,"{""status"":{""operating_state"":""Heating""}}"
1547165894777,"{""status"":{""room_temp"":67}}"
1547167230272,"{""status"":{""room_temp"":68}}"
1547167231334,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547167530339,"{""status"":{""operating_state"":""Off""}}"
1547167884660,"{""status"":{""room_temp"":67}}"
1547167885682,"{""status"":{""operating_state"":""Heating""}}"
1547168677076,"{""status"":{""room_temp"":67}}"
1547168677123,"{""status"":{""operating_state"":""Heating""}}"
1547169022963,"{""status"":{""room_temp"":68}}"
1547169024038,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547169322919,"{""status"":{""operating_state"":""Off""}}"
1547169768402,"{""status"":{""room_temp"":67}}"
1547169769418,"{""status"":{""operating_state"":""Heating""}}"
1547170739787,"{""status"":{""room_temp"":68}}"
1547170740870,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547171039782,"{""status"":{""operating_state"":""Off""}}"
1547171576450,"{""status"":{""room_temp"":67}}"
1547171577478,"{""status"":{""operating_state"":""Heating""}}"
1547172279055,"{""status"":{""room_temp"":67}}"
1547172279104,"{""status"":{""operating_state"":""Heating""}}"
1547172547800,"{""status"":{""room_temp"":68}}"
1547172548877,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547172847708,"{""status"":{""operating_state"":""Off""}}"
1547173505783,"{""status"":{""room_temp"":67}}"
1547173506802,"{""status"":{""operating_state"":""Heating""}}"
1547174128187,"{""status"":{""room_temp"":68}}"
1547174129265,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547174428137,"{""status"":{""operating_state"":""Off""}}"
1547175352202,"{""status"":{""heating_setpoint"":74,""source"":""physical"",""hold_until"":""2019-01-11T06:55:52.191Z""}}"
1547175353701,"{""status"":{""operating_state"":""Heating""}}"
1547175736636,"{""status"":{""heating_setpoint"":73,""source"":""physical"",""hold_until"":""2019-01-11T07:02:16.628Z""}}"
1547175880960,"{""status"":{""room_temp"":68}}"
1547175881005,"{""status"":{""operating_state"":""Heating""}}"
1547176558273,"{""status"":{""room_temp"":69}}"
1547177666119,"{""status"":{""room_temp"":70}}"
1547178788843,"{""status"":{""room_temp"":71}}"
1547179482909,"{""status"":{""room_temp"":71}}"
1547179482967,"{""status"":{""operating_state"":""Heating""}}"
